"source_authority","flag","gear","gear_group","species","schooltype","time_start","time_end","geographic_identifier","catchtype","unit","value"
"IATTC","USA","LP","LP","SKJ","UNK","1978-03-01","1978-04-01","5418105","UNK","MT",15.04
"IATTC","USA","LP","LP","SKJ","UNK","1978-03-01","1978-04-01","5417107","UNK","MT",11.8
"IATTC","USA","LP","LP","SKJ","UNK","1978-03-01","1978-04-01","5417105","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1978-03-01","1978-04-01","5417104","UNK","MT",5.5
"IATTC","USA","LP","LP","SKJ","UNK","1978-03-01","1978-04-01","5416117","UNK","MT",23.67
"IATTC","USA","LP","LP","SKJ","UNK","1998-02-01","1998-03-01","5425120","UNK","MT",9.1
"IATTC","USA","LP","LP","SKJ","UNK","1997-09-01","1997-10-01","5426119","UNK","MT",27.2
"IATTC","USA","LP","LP","SKJ","UNK","1997-09-01","1997-10-01","5425120","UNK","MT",31.8
"IATTC","USA","LP","LP","SKJ","UNK","1997-09-01","1997-10-01","5425119","UNK","MT",49.9
"IATTC","USA","LP","LP","SKJ","UNK","1997-08-01","1997-09-01","5423122","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1997-08-01","1997-09-01","5422122","UNK","MT",10.8
"IATTC","USA","LP","LP","SKJ","UNK","1997-08-01","1997-09-01","5421122","UNK","MT",125.1
"IATTC","USA","LP","LP","SKJ","UNK","1997-08-01","1997-09-01","5421121","UNK","MT",1.8
"IATTC","USA","LP","LP","SKJ","UNK","1997-07-01","1997-08-01","5431121","UNK","MT",0.9
"IATTC","USA","LP","LP","SKJ","UNK","1997-07-01","1997-08-01","5431119","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1997-07-01","1997-08-01","5429122","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5426114","UNK","MT",10.86
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5426113","UNK","MT",64.83
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5425113","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5425112","UNK","MT",2.15
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5424115","UNK","MT",48.49
"IATTC","USA","LP","LP","SKJ","UNK","1995-11-01","1995-12-01","5416117","UNK","MT",18.1
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5429117","UNK","MT",0.9
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5426113","UNK","MT",153.41
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5425113","UNK","MT",24.4
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5425112","UNK","MT",74.36
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5418115","UNK","MT",13.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-10-01","1995-11-01","5416117","UNK","MT",27.2
"IATTC","USA","LP","LP","SKJ","UNK","1995-09-01","1995-10-01","5430117","UNK","MT",38.1
"IATTC","USA","LP","LP","SKJ","UNK","1995-09-01","1995-10-01","5430116","UNK","MT",15.75
"IATTC","USA","LP","LP","SKJ","UNK","1995-09-01","1995-10-01","5429116","UNK","MT",9.1
"IATTC","USA","LP","LP","SKJ","UNK","1995-08-01","1995-09-01","5429116","UNK","MT",30.8
"IATTC","USA","LP","LP","SKJ","UNK","1995-08-01","1995-09-01","5428116","UNK","MT",12.7
"IATTC","USA","LP","LP","SKJ","UNK","1995-08-01","1995-09-01","5428115","UNK","MT",13.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-08-01","1995-09-01","5424113","UNK","MT",18.13
"IATTC","USA","LP","LP","SKJ","UNK","1995-07-01","1995-08-01","5425112","UNK","MT",13.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-07-01","1995-08-01","5422113","UNK","MT",8.2
"IATTC","USA","LP","LP","SKJ","UNK","1995-07-01","1995-08-01","5422112","UNK","MT",0.9
"IATTC","USA","LP","LP","SKJ","UNK","1995-07-01","1995-08-01","5420111","UNK","MT",3.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-07-01","1995-08-01","5418112","UNK","MT",14.5
"IATTC","USA","LP","LP","SKJ","UNK","1995-04-01","1995-05-01","5423113","UNK","MT",20.9
"IATTC","USA","LP","LP","SKJ","UNK","1995-04-01","1995-05-01","5422112","UNK","MT",59.9
"IATTC","USA","LP","LP","SKJ","UNK","1995-03-01","1995-04-01","5423113","UNK","MT",16.3
"IATTC","USA","LP","LP","SKJ","UNK","1995-03-01","1995-04-01","5419112","UNK","MT",30
"IATTC","USA","LP","LP","SKJ","UNK","1995-03-01","1995-04-01","5416117","UNK","MT",16.36
"IATTC","USA","LP","LP","SKJ","UNK","1995-03-01","1995-04-01","5410109","UNK","MT",0.71
"IATTC","USA","LP","LP","SKJ","UNK","1995-02-01","1995-03-01","5423111","UNK","MT",3.77
"IATTC","USA","LP","LP","SKJ","UNK","1995-02-01","1995-03-01","5422110","UNK","MT",12.6
"IATTC","USA","LP","LP","SKJ","UNK","1995-02-01","1995-03-01","5419112","UNK","MT",20.68
"IATTC","USA","LP","LP","SKJ","UNK","1995-01-01","1995-02-01","5423112","UNK","MT",1.8
"IATTC","USA","LP","LP","SKJ","UNK","1995-01-01","1995-02-01","5423111","UNK","MT",25.3
"IATTC","USA","LP","LP","SKJ","UNK","1995-01-01","1995-02-01","5419112","UNK","MT",20.03
"IATTC","USA","LP","LP","SKJ","UNK","1994-12-01","1995-01-01","5426114","UNK","MT",5.4
"IATTC","USA","LP","LP","SKJ","UNK","1994-12-01","1995-01-01","5426113","UNK","MT",75.04
"IATTC","USA","LP","LP","SKJ","UNK","1994-12-01","1995-01-01","5424112","UNK","MT",1.8
"IATTC","USA","LP","LP","SKJ","UNK","1994-11-01","1994-12-01","5426113","UNK","MT",66.93
